what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162253159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162253190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162253206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162255203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162255359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162255858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335162256731
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162256981
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162256981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1335162256997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162257792
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162263405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162263436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162263452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162265620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162265885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162266338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335162267149
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162267445
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162267445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1335162267461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162268241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162274796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162282253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162291893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162300848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162304264
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1335162304264
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162309615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162309662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335162321112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162323234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162328865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162333189
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162333189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1335162333204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162350224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162352143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162356105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162368351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162372579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162377399
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1335162377415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162389208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162390566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162390566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162404403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162405510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162405510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162409598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162411048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162425058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162427383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162427788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162437757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162437772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162443435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162456167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162472360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162472422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162478537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162487633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162489708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162492750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162503311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162555181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162562076
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1335162562076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162567006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162568067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335162568082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162573776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162577552
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1335162577552
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162579860
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162579876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162582934
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162582934
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162587255
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162587270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162593198
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1335162593198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162601264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162604212
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1335162616864
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1335162616879
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1335162618096
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1335162618112
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1335162618938
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1335162620608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162624164
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162624367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162624414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162645396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162753899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162803117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335162897232
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335162910258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335162910274
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335162910289
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335162916405
