what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335451681254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335451685968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335451709510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335451753651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335451759534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1335451761650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335451762052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335451764485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452044433
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335452045419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335452059344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335452062499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335452063415
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335452067178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452148962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452156959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452157699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452250877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452251707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452256532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452268456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452276867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452294545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452540021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335452546572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452547220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452559507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335452587868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452591408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452618803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335452632083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335452636560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335452638168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452643400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452659857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1335452660564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335452661156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335452667112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453542125
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335453542762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453559783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453560724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453562707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453585538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335453591230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335453653476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335453679416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453729592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453735453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335453766270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335453771461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335453772994
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335453774998
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335453809131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453830496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453832204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453840616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453849145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335453857468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1335453858683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335453859084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335453861319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335454584084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335454593828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335454597186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335454635725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1335454637269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335454637798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335454638817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455351358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455354421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455371823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455376677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455379566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455405685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455415006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455425357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455430502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455434140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455473301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335455569306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335455571487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335455573466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335455577719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335455586669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335455591314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335455597014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335455621211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335455630118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335455636956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335455638362
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335455643113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335455648982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1335455649599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335455649903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455652042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455652693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335455654218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335456581175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335456584155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335456586118
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335456586271
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1335456586406
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1335456586524
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1335456586525
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1335456586526
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1335456586526
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1335456586527
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1335456586528
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1335456586529
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1335456586530
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1335456586531
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1335456586531
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1335456586532
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1335456586533
