what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274045682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274094405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274125115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274126328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274127694
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274128952
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274138363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1335274148823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335274154968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274157635
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274162089
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274166826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274183587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274203217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274206850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274223258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274224563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274249315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274388670
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274392559
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274413752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274420450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274443650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274455395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1335274455402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274458122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274462697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274517596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274535320
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274537973
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274547616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274571794
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274573822
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274582624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274590696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274614106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335274618598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335274659291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335274660123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274662671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274711119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274738087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274761695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335274805955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274816703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274822959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274836663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274845561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274852759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274860737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274870429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274884937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335274917328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335274919106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274938024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274944078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274948748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274951892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335274952055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274970653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335274977798
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335274979915
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335274998099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275010382
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335275013979
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1335275018907
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335275079764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275082622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275097175
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335275112721
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335275116772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275136670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275201124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335275203009
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335275244259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275260669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275497571
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335275499158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335275502109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275504403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275531395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275532705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275533702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275534321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275568383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275586474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275745081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275748049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275759288
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335275760143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275765656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335275787865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275789382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335275799203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275802908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275819188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275829796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275844900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275855636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275871516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275894967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275901230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275923263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275927235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275946907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275956984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335275967930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335275969446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275974012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335275987347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335276007580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335276018194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335276037566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276041854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276047470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276109886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276332117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276335073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276340438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.print",1335276340511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276343796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276347613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335276348964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335277179720
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1335277183126
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1335277188592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335277191891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335277193261
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335277193358
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1335277193566
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1335277193566
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1335277193567
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1335277193567
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1335277193567
